Time,Open,High,Low,Close,Volume
2014/11/11 13:00:00,0.86312,0.86578,0.86291,0.86545,1919
2014/11/11 13:30:00,0.86545,0.86548,0.86409,0.86433,1971
2014/11/11 14:00:00,0.86435,0.86568,0.86424,0.86469,1866
2014/11/11 14:30:00,0.86471,0.86487,0.86444,0.86466,1690
2014/11/11 15:00:00,0.86463,0.86486,0.86377,0.86428,2483
2014/11/11 15:30:00,0.86429,0.86587,0.86419,0.86587,2199
2014/11/11 16:00:00,0.86586,0.86828,0.86542,0.86741,3125
2014/11/11 16:30:00,0.86743,0.86776,0.86652,0.86747,2319
2014/11/11 17:00:00,0.86747,0.86786,0.86646,0.8669,1994
2014/11/11 17:30:00,0.8669,0.86759,0.86652,0.86731,1259
2014/11/11 18:00:00,0.86732,0.86929,0.86702,0.86883,1948
2014/11/11 18:30:00,0.86884,0.86991,0.86861,0.86893,1932
2014/11/11 19:00:00,0.86894,0.87185,0.86887,0.87064,3230
2014/11/11 19:30:00,0.87061,0.87076,0.87005,0.87007,1223
2014/11/11 20:00:00,0.8701,0.87058,0.86963,0.87022,1758
2014/11/11 20:30:00,0.87023,0.87024,0.86952,0.86965,1139
2014/11/11 21:00:00,0.86965,0.86968,0.8694,0.86943,846
2014/11/11 21:30:00,0.86942,0.86951,0.86804,0.8685,1876
2014/11/11 22:00:00,0.86839,0.86929,0.86834,0.86877,740
2014/11/11 22:30:00,0.86873,0.86951,0.8685,0.86902,490
2014/11/11 23:00:00,0.86906,0.86961,0.86875,0.86881,1865
2014/11/11 23:30:00,0.86882,0.87059,0.86882,0.8704,1798
2014/11/12 00:00:00,0.87036,0.87068,0.86876,0.8692,1838
2014/11/12 00:30:00,0.86924,0.86942,0.86759,0.868,2275
2014/11/12 01:00:00,0.86801,0.86927,0.86799,0.86836,1753
2014/11/12 01:30:00,0.86838,0.8691,0.86794,0.86843,1693
2014/11/12 02:00:00,0.86847,0.87011,0.86834,0.8692,2532
2014/11/12 02:30:00,0.8692,0.86968,0.86866,0.86887,2144
2014/11/12 03:00:00,0.86886,0.8694,0.86837,0.86852,1385
2014/11/12 03:30:00,0.86852,0.86919,0.86817,0.86818,1634
2014/11/12 04:00:00,0.86818,0.86847,0.86705,0.86799,1575
2014/11/12 04:30:00,0.86798,0.868,0.8665,0.86738,1946
2014/11/12 05:00:00,0.86737,0.86782,0.86718,0.8675,1910
2014/11/12 05:30:00,0.86751,0.86944,0.86748,0.86839,2501
2014/11/12 06:00:00,0.8684,0.86962,0.86839,0.86899,1958
2014/11/12 06:30:00,0.86899,0.86909,0.8685,0.86877,1491
2014/11/12 07:00:00,0.86877,0.87018,0.86847,0.86978,1768
2014/11/12 07:30:00,0.8698,0.87196,0.86938,0.87146,2274
2014/11/12 08:00:00,0.87146,0.87155,0.86999,0.87026,2185
2014/11/12 08:30:00,0.87026,0.87068,0.86972,0.87012,2136
2014/11/12 09:00:00,0.87014,0.87042,0.86986,0.87017,1963
2014/11/12 09:30:00,0.87018,0.87028,0.86859,0.87018,2445
2014/11/12 10:00:00,0.87018,0.87128,0.87009,0.87108,1772
2014/11/12 10:30:00,0.87108,0.87264,0.87086,0.87177,2860
2014/11/12 11:00:00,0.87171,0.87266,0.87087,0.87196,2271
2014/11/12 11:30:00,0.87194,0.87207,0.87086,0.87128,2066
2014/11/12 12:00:00,0.87125,0.8716,0.87081,0.87087,1945
2014/11/12 12:30:00,0.87088,0.8712,0.87049,0.87067,1742
2014/11/12 13:00:00,0.87071,0.87099,0.87032,0.87077,2226
2014/11/12 13:30:00,0.87076,0.87226,0.87045,0.87137,3011
2014/11/12 14:00:00,0.87138,0.8717,0.87066,0.87146,2440
2014/11/12 14:30:00,0.87145,0.87207,0.87112,0.87198,2957
2014/11/12 15:00:00,0.872,0.87381,0.872,0.8736,2779
2014/11/12 15:30:00,0.87359,0.87447,0.87301,0.87331,2641
2014/11/12 16:00:00,0.87331,0.87359,0.87302,0.87324,2109
2014/11/12 16:30:00,0.87323,0.87387,0.87305,0.87334,2106
2014/11/12 17:00:00,0.87336,0.87371,0.87235,0.87272,2520
2014/11/12 17:30:00,0.87273,0.87281,0.87199,0.872,1575
2014/11/12 18:00:00,0.87201,0.8726,0.87101,0.87145,1908
2014/11/12 18:30:00,0.87145,0.87157,0.87065,0.87112,1651
2014/11/12 19:00:00,0.87115,0.87116,0.87043,0.87093,1249
2014/11/12 19:30:00,0.87092,0.87156,0.87059,0.87149,1358
2014/11/12 20:00:00,0.8715,0.87174,0.8712,0.87134,1109
2014/11/12 20:30:00,0.87135,0.87184,0.87135,0.87174,1526
2014/11/12 21:00:00,0.87172,0.87174,0.87142,0.87165,2219
2014/11/12 21:30:00,0.87166,0.87227,0.87162,0.87173,1661
2014/11/12 22:00:00,0.87163,0.87182,0.87088,0.87163,651
2014/11/12 22:30:00,0.87157,0.8718,0.8709,0.87092,908
2014/11/12 23:00:00,0.8709,0.87192,0.87072,0.87074,1425
2014/11/12 23:30:00,0.87075,0.8712,0.87066,0.87089,1151
2014/11/13 00:00:00,0.87091,0.87203,0.87086,0.87146,1683
2014/11/13 00:30:00,0.87147,0.87155,0.87105,0.87127,1511
2014/11/13 01:00:00,0.87126,0.87205,0.87099,0.87186,1429
2014/11/13 01:30:00,0.87184,0.8728,0.87166,0.87268,1832
2014/11/13 02:00:00,0.8727,0.87342,0.87248,0.87272,1588
2014/11/13 02:30:00,0.87268,0.87269,0.86714,0.86967,3641
2014/11/13 03:00:00,0.86967,0.8706,0.86867,0.87037,2195
2014/11/13 03:30:00,0.87037,0.87038,0.8688,0.86998,2097
2014/11/13 04:00:00,0.87003,0.87004,0.86916,0.86977,1479
