Time,Open,High,Low,Close,Volume
2014/11/12 20:30:00,143.639,143.761,143.637,143.734,1860
2014/11/12 21:00:00,143.736,143.767,143.696,143.744,1190
2014/11/12 21:30:00,143.744,143.753,143.585,143.619,1266
2014/11/12 22:00:00,143.616,143.732,143.614,143.651,795
2014/11/12 22:30:00,143.645,143.694,143.618,143.653,1034
2014/11/12 23:00:00,143.649,143.72,143.594,143.624,1584
2014/11/12 23:30:00,143.626,143.719,143.583,143.675,1840
2014/11/13 00:00:00,143.676,143.73,143.561,143.617,2663
2014/11/13 00:30:00,143.616,143.722,143.598,143.689,2358
2014/11/13 01:00:00,143.693,143.74,143.601,143.711,1695
2014/11/13 01:30:00,143.712,143.92,143.708,143.845,2322
2014/11/13 02:00:00,143.845,143.866,143.766,143.809,1899
2014/11/13 02:30:00,143.81,143.828,143.682,143.784,2678
2014/11/13 03:00:00,143.786,143.84,143.743,143.799,1854
2014/11/13 03:30:00,143.798,144.113,143.788,143.97,3535
2014/11/13 04:00:00,143.972,144.037,143.909,143.94,1935
2014/11/13 04:30:00,143.94,144.013,143.922,143.967,2460
2014/11/13 05:00:00,143.968,144.057,143.947,143.953,1965
2014/11/13 05:30:00,143.954,144.051,143.946,144.033,1673
2014/11/13 06:00:00,144.034,144.128,144.003,144.037,2128
2014/11/13 06:30:00,144.036,144.144,144.026,144.073,1781
2014/11/13 07:00:00,144.064,144.183,143.98,144.163,2427
2014/11/13 07:30:00,144.163,144.314,144.117,144.176,2932
2014/11/13 08:00:00,144.175,144.226,143.986,144.063,3837
2014/11/13 08:30:00,144.063,144.116,143.951,144.001,3242
2014/11/13 09:00:00,143.999,144.04,143.903,143.985,3211
2014/11/13 09:30:00,143.985,144.016,143.925,143.975,2716
2014/11/13 10:00:00,143.973,144.148,143.893,144.094,3126
2014/11/13 10:30:00,144.094,144.1,143.994,144.008,2496
2014/11/13 11:00:00,144.008,144.191,143.985,144.131,2621
2014/11/13 11:30:00,144.13,144.183,144.116,144.144,2292
2014/11/13 12:00:00,144.141,144.155,143.978,144.001,2552
